"","POINT_X","POINT_Y","ORC_0_20cm","CLY_0_20cm","ID","ORCDRC_sd1_M_rwanda","ORCDRC_sd2_M_rwanda","ORCDRC_sd3_M_rwanda","CLYPPT_sd1_M_rwanda","CLYPPT_sd2_M_rwanda","CLYPPT_sd3_M_rwanda"
"6390",30.706758,-2.742388,24.1,28.9,"ID6390",28,24,18,27,29,32
"6391",30.528728,-2.445927,24.1,30.5,"ID6391",28,24,18,28,31,33
"6392",30.475225,-2.522075,24.1,29.9,"ID6392",28,24,18,28,30,33
"6393",30.475015,-2.472433,24.1,29.9,"ID6393",28,24,18,28,30,33
"6394",30.477201,-2.562056,24.1,27.9,"ID6394",28,24,18,26,28,31
"6395",30.2466,-2.537808,24.1,31.2,"ID6395",28,24,18,30,31,34
"6396",30.536688,-1.664402,24.4,26.2,"ID6396",29,24,18,25,26,29
"6397",30.692891,-1.069474,28.3,28.9,"ID6397",33,28,21,27,29,32
"6398",30.810842,-2.375374,16.2,25.9,"ID6398",19,16,12,24,26,29
"6399",30.516309,-1.117613,16.2,27.8,"ID6399",19,16,12,26,28,30
"6400",30.109458,-2.228833,16.2,35.2,"ID6400",19,16,12,34,35,38
"6401",30.227797,-2.395279,16.2,35.8,"ID6401",19,16,12,34,36,38
"6402",30.511829,-1.143722,16.2,26.5,"ID6402",19,16,12,24,27,29
"6403",30.200497,-2.420864,16.2,36.2,"ID6403",19,16,12,35,36,39
"6404",30.876068,-2.235035,20,28.9,"ID6404",23,20,15,27,29,32
"6405",30.568127,-2.459472,20,28.8,"ID6405",23,20,15,27,29,31
"6406",30.468395,-2.732521,20,29.2,"ID6406",23,20,15,28,29,32
"6407",30.157683,-2.783831,20,33.9,"ID6407",23,20,15,32,34,37
"6408",30.575118,-1.378108,20,27.8,"ID6408",23,20,15,26,28,30
"6409",30.7401,-2.541602,20,29.9,"ID6409",23,20,15,28,30,33
"6410",30.394449,-2.646353,20,34.9,"ID6410",23,20,15,33,35,38
"6411",30.483997,-2.701937,20,33.9,"ID6411",23,20,15,32,34,37
"6412",30.723559,-2.597626,20,29.8,"ID6412",23,20,15,28,30,32
"6413",30.613138,-2.45608,20.3,29.2,"ID6413",24,20,15,28,29,32
"6414",30.546083,-1.71373,20.3,25.9,"ID6414",24,20,15,24,26,29
"6415",30.554082,-2.693189,20.3,28.8,"ID6415",24,20,15,27,29,31
"6416",30.178114,-2.69553,24.1,30.9,"ID6416",28,24,18,29,31,34
"6417",30.768538,-2.42983,24.1,27.9,"ID6417",28,24,18,26,28,31
"6418",30.185756,-1.052391,24.1,33.2,"ID6418",28,24,18,32,33,36
"6419",30.609041,-1.106516,24.1,28.8,"ID6419",28,24,18,27,29,31
"6420",30.174367,-1.072886,24.1,32.9,"ID6420",28,24,18,31,33,36
"6421",30.438492,-2.61244,24.1,33.9,"ID6421",28,24,18,32,34,37
"6422",30.621936,-1.159527,24.1,28.8,"ID6422",28,24,18,27,29,31
"6423",30.569839,-2.59213,24.1,28.8,"ID6423",28,24,18,27,29,31
"6424",30.732977,-2.713737,24.1,27.8,"ID6424",28,24,18,26,28,30
"6425",30.564112,-2.797398,24.1,28.8,"ID6425",28,24,18,27,29,31
"6426",30.049685,-2.738893,36.2,27.8,"ID6426",42,36,27,26,28,30
"6427",30.467261,-1.285336,16.2,32.8,"ID6427",19,16,12,31,33,35
"6428",30.239957,-2.353668,16.2,34.4,"ID6428",19,16,12,33,34,38
"6429",30.363826,-2.514508,20,33.9,"ID6429",23,20,15,32,34,37
"6430",30.63847,-2.763023,20,28.9,"ID6430",23,20,15,27,29,32
"6431",30.805506,-2.672459,20,29.2,"ID6431",23,20,15,28,29,32
"6432",30.555841,-1.732399,20.3,26.2,"ID6432",24,20,15,25,26,29
"6433",30.528528,-2.613486,20.3,28.8,"ID6433",24,20,15,27,29,31
"6434",30.83453,-2.402719,20.3,28.9,"ID6434",24,20,15,27,29,32
"6435",30.602988,-2.686997,20.3,28.9,"ID6435",24,20,15,27,29,32
"6436",30.594567,-2.479783,20.3,28.2,"ID6436",24,20,15,27,28,31
"6437",30.57365,-2.667176,20.3,28.8,"ID6437",24,20,15,27,29,31
"6438",30.419014,-2.595653,20.3,33.5,"ID6438",24,20,15,31,34,36
"6439",30.349675,-2.645592,20.3,33.9,"ID6439",24,20,15,32,34,37
"6440",30.837382,-1.413842,20.3,27.2,"ID6440",24,20,15,26,27,30
"6441",30.162152,-2.100499,20.3,34.8,"ID6441",24,20,15,33,35,37
"6442",30.779238,-2.051183,20.3,26.9,"ID6442",24,20,15,25,27,30
"6443",30.35643,-2.620438,20.3,33.8,"ID6443",24,20,15,32,34,36
"6444",30.852452,-2.779915,20.3,30.2,"ID6444",24,20,15,29,30,33
"6445",30.375858,-2.535445,20.3,33.9,"ID6445",24,20,15,32,34,37
"6446",30.506435,-1.782672,20.3,34.8,"ID6446",24,20,15,33,35,37
"6447",30.255862,-2.760437,24.1,31.7,"ID6447",28,24,18,29,32,35
"6448",30.864147,-1.765957,24.1,28.9,"ID6448",28,24,18,27,29,32
"6449",30.069037,-2.687824,24.1,34.9,"ID6449",28,24,18,33,35,38
"6450",30.019311,-2.695262,24.1,37.2,"ID6450",28,24,18,36,37,40
"6451",30.768401,-1.345327,24.4,28.9,"ID6451",29,24,18,27,29,32
"6452",30.408601,-2.502816,24.4,33.9,"ID6452",29,24,18,32,34,37
"6453",30.037969,-1.178292,28,32.9,"ID6453",32,28,21,31,33,36
"6454",30.669161,-2.418977,28.3,26.9,"ID6454",33,28,21,25,27,30
"6455",30.440575,-1.272802,15.9,33.2,"ID6455",18,16,12,32,33,36
"6456",30.438769,-1.263225,16.2,33.9,"ID6456",19,16,12,32,34,37
"6457",30.539915,-1.31454,16.2,25.8,"ID6457",19,16,12,24,26,28
"6458",30.730592,-1.750756,16.2,27.8,"ID6458",19,16,12,26,28,30
"6459",30.386012,-2.581046,16.2,34.9,"ID6459",19,16,12,33,35,38
"6460",30.216018,-2.405867,16.2,34.9,"ID6460",19,16,12,33,35,38
"6461",30.064417,-2.166439,20,34.2,"ID6461",23,20,15,33,34,37
"6462",30.447697,-1.160298,20,26.9,"ID6462",23,20,15,25,27,30
"6463",30.662551,-1.50969,20,27.2,"ID6463",23,20,15,26,27,30
"6464",30.363978,-1.312693,20.3,32.9,"ID6464",24,20,15,31,33,36
"6465",30.525032,-1.217972,20.3,27.8,"ID6465",24,20,15,26,28,30
"6466",30.550592,-2.619367,20.3,28.8,"ID6466",24,20,15,27,29,31
"6467",30.657641,-1.988285,20.3,27.2,"ID6467",24,20,15,26,27,30
"6468",30.775057,-2.672578,20.3,29.2,"ID6468",24,20,15,28,29,32
"6469",30.192491,-2.789994,20.3,34.8,"ID6469",24,20,15,33,35,37
"6470",30.750565,-2.682155,20.3,28.2,"ID6470",24,20,15,27,28,31
"6471",30.602406,-2.729956,24.1,27.9,"ID6471",28,24,18,26,28,31
"6472",30.458421,-2.523665,24.1,29.8,"ID6472",28,24,18,28,30,32
"6473",30.196237,-2.838651,24.1,34.8,"ID6473",28,24,18,33,35,37
"6474",30.352305,-1.049781,NA,NA,"ID6474",NA,NA,NA,NA,NA,NA
"6475",30.189254,-2.634001,24.4,31.5,"ID6475",29,24,18,29,32,34
"6476",30.226921,-1.278413,12.1,33.9,"ID6476",14,12,9,32,34,37
"6477",30.244027,-2.387157,15.9,33.9,"ID6477",18,16,12,32,34,37
"6478",30.085147,-2.350043,16.2,32.9,"ID6478",19,16,12,31,33,36
"6479",30.501042,-1.110072,16.2,27.8,"ID6479",19,16,12,26,28,30
"6480",30.269466,-1.456023,16.2,43.8,"ID6480",19,16,12,42,44,46
"6481",30.176698,-1.267672,20,34.2,"ID6481",23,20,15,33,34,37
"6482",30.316883,-1.810411,20,34.2,"ID6482",23,20,15,33,34,37
"6483",30.355409,-1.626117,20,41.9,"ID6483",23,20,15,40,42,45
"6484",30.896679,-2.624674,20.3,27.9,"ID6484",24,20,15,26,28,31
"6485",30.538418,-1.3665,20.3,26.8,"ID6485",24,20,15,25,27,29
"6486",30.008749,-2.44157,20.3,34.9,"ID6486",24,20,15,33,35,38
"6487",30.600608,-1.206657,24.1,27.9,"ID6487",28,24,18,26,28,31
"6488",30.619178,-2.436185,24.1,27.8,"ID6488",28,24,18,26,28,30
"6489",30.474172,-2.423602,24.1,28.9,"ID6489",28,24,18,27,29,32
"6490",30.477016,-1.255195,24.1,26.2,"ID6490",28,24,18,25,26,29
"6491",30.531596,-2.784943,24.1,27.9,"ID6491",28,24,18,26,28,31
"6492",30.032123,-2.717993,24.1,35.5,"ID6492",28,24,18,33,36,38
"6493",30.052866,-2.610949,24.1,34.8,"ID6493",28,24,18,33,35,37
"6494",30.248731,-1.137444,24.1,35.8,"ID6494",28,24,18,34,36,38
"6495",30.678829,-1.264571,28.3,27.9,"ID6495",33,28,21,26,28,31
"6496",30.854381,-1.820369,28.3,28.2,"ID6496",33,28,21,27,28,31
"6497",30.145759,-1.04744,NA,NA,"ID6497",NA,NA,NA,NA,NA,NA
"6498",30.057249,-2.595222,40.3,31.9,"ID6498",47,40,30,30,32,35
"6499",30.893408,-2.190266,16.2,29.9,"ID6499",19,16,12,28,30,33
"6500",30.480156,-1.485458,16.2,31.7,"ID6500",19,16,12,29,32,35
"6501",30.368395,-1.19368,16.2,32.8,"ID6501",19,16,12,31,33,35
"6502",30.447386,-1.419201,16.2,31.8,"ID6502",19,16,12,30,32,34
"6503",30.306399,-1.192529,16.2,32.5,"ID6503",19,16,12,30,33,35
"6504",30.474695,-2.72382,20,28.8,"ID6504",23,20,15,27,29,31
"6505",30.445868,-1.124237,20,26.8,"ID6505",23,20,15,25,27,29
"6506",30.863437,-1.477311,20,30.8,"ID6506",23,20,15,29,31,33
"6507",30.855267,-1.544408,20.3,29.7,"ID6507",24,20,15,27,30,33
"6508",30.061991,-1.202241,20.3,35.2,"ID6508",24,20,15,34,35,38
"6509",30.05524,-1.070775,24.1,33.2,"ID6509",28,24,18,32,33,36
"6510",30.886796,-1.90121,24.1,27.8,"ID6510",28,24,18,26,28,30
"6511",30.521079,-1.915179,24.1,24.9,"ID6511",28,24,18,23,25,28
"6512",30.307106,-2.81206,24.1,30.5,"ID6512",28,24,18,28,31,33
"6513",30.893543,-1.407872,28.3,29.8,"ID6513",33,28,21,28,30,32
"6514",30.270369,-2.754998,28.3,30.9,"ID6514",33,28,21,29,31,34
"6515",30.759232,-1.239777,32.1,28.8,"ID6515",37,32,24,27,29,31
"6516",30.054905,-2.667493,36.2,28.5,"ID6516",42,36,27,26,29,31
"6517",30.234597,-1.290441,12.1,33.9,"ID6517",14,12,9,32,34,37
"6518",30.28366,-1.41789,12.1,35.8,"ID6518",14,12,9,34,36,38
"6519",30.259103,-1.482988,15.9,33.2,"ID6519",18,16,12,32,33,36
"6520",30.262426,-1.552939,16.2,32.8,"ID6520",19,16,12,31,33,35
"6521",30.494797,-1.727405,16.2,32.2,"ID6521",19,16,12,31,32,35
"6522",30.265488,-1.542239,16.2,32.9,"ID6522",19,16,12,31,33,36
"6523",30.258646,-1.248144,16.2,32.4,"ID6523",19,16,12,31,32,36
"6524",30.38744,-1.11449,16.2,31.9,"ID6524",19,16,12,30,32,35
"6525",30.207472,-1.281545,16.2,32.4,"ID6525",19,16,12,31,32,36
"6526",30.719504,-2.652565,20,28.8,"ID6526",23,20,15,27,29,31
"6527",30.650361,-1.497966,20,26.9,"ID6527",23,20,15,25,27,30
"6528",30.592014,-1.066027,20,30.8,"ID6528",23,20,15,29,31,33
"6529",30.195222,-1.485221,20.3,31.8,"ID6529",24,20,15,30,32,34
"6530",30.066923,-1.246841,20.3,35.8,"ID6530",24,20,15,34,36,38
"6531",30.094248,-1.163205,24.1,33.9,"ID6531",28,24,18,32,34,37
"6532",30.137204,-2.620614,24.1,30.9,"ID6532",28,24,18,29,31,34
"6533",30.891252,-1.466914,24.4,28.9,"ID6533",29,24,18,27,29,32
"6534",30.723189,-1.25253,28.3,28.5,"ID6534",33,28,21,26,29,31
"6535",30.166206,-1.340477,12.1,34.5,"ID6535",14,12,9,32,35,37
"6536",30.399878,-1.584991,15.9,32.8,"ID6536",18,16,12,31,33,35
"6537",30.373579,-1.827777,15.9,35.8,"ID6537",18,16,12,34,36,38
"6538",30.879123,-2.402916,16.2,30.8,"ID6538",19,16,12,29,31,33
"6539",30.418324,-1.673959,16.2,31.8,"ID6539",19,16,12,30,32,34
"6540",30.282455,-1.23196,16.2,32.9,"ID6540",19,16,12,31,33,36
"6541",30.272695,-1.245077,16.2,32.9,"ID6541",19,16,12,31,33,36
"6542",30.291566,-1.539145,16.2,32.5,"ID6542",19,16,12,30,33,35
"6543",30.292182,-1.55115,16.2,32.9,"ID6543",19,16,12,31,33,36
"6544",30.457477,-1.67726,16.2,31.8,"ID6544",19,16,12,30,32,34
"6545",30.361515,-1.696499,20,34.8,"ID6545",23,20,15,33,35,37
"6546",30.470585,-1.871648,20,35.8,"ID6546",23,20,15,34,36,38
"6547",30.349239,-1.734776,20.3,34.8,"ID6547",24,20,15,33,35,37
"6548",30.385291,-1.940538,20.3,34.2,"ID6548",24,20,15,33,34,37
"6549",30.823637,-1.354608,24.1,27.9,"ID6549",28,24,18,26,28,31
"6550",30.042842,-1.312144,24.1,33.9,"ID6550",28,24,18,32,34,37
"6551",30.315291,-2.740343,24.1,32.8,"ID6551",28,24,18,31,33,35
"6552",30.52347,-1.737628,24.1,34.2,"ID6552",28,24,18,33,34,37
"6553",30.798668,-1.316798,28.3,27.9,"ID6553",33,28,21,26,28,31
"6554",30.502861,-1.121911,15.9,26.8,"ID6554",18,16,12,25,27,29
"6555",30.48249,-1.753958,16.2,30.8,"ID6555",19,16,12,29,31,33
"6556",30.812253,-2.79804,20.3,29.8,"ID6556",24,20,15,28,30,32
"6557",30.372166,-1.70196,20.3,34.2,"ID6557",24,20,15,33,34,37
"6558",30.359871,-1.709811,20.3,34.8,"ID6558",24,20,15,33,35,37
"6559",30.671769,-2.79398,24.1,26.9,"ID6559",28,24,18,25,27,30
"6560",30.54221,-1.173904,24.1,28.8,"ID6560",28,24,18,27,29,31
"6561",30.876143,-1.462611,24.1,28.8,"ID6561",28,24,18,27,29,31
"6562",30.141826,-1.62796,24.1,22.8,"ID6562",28,24,18,21,23,25
"6563",30.483392,-1.841313,24.1,24.8,"ID6563",28,24,18,23,25,27
"6564",30.276922,-2.564195,24.1,30.9,"ID6564",28,24,18,29,31,34
"6565",30.773146,-1.171165,28.3,27.8,"ID6565",33,28,21,26,28,30
"6566",30.786629,-2.65002,16.2,30.9,"ID6566",19,16,12,29,31,34
"6567",30.375717,-1.578403,16.2,32.2,"ID6567",19,16,12,31,32,35
"6568",30.190108,-1.406642,16.2,33.2,"ID6568",19,16,12,32,33,36
"6569",30.477098,-1.232725,20,40.2,"ID6569",23,20,15,39,40,43
"6570",30.735251,-2.027629,20.3,35.9,"ID6570",24,20,15,34,36,39
"6571",30.306529,-1.561806,20.3,42.5,"ID6571",24,20,15,40,43,45
"6572",30.104197,-2.453009,20.3,35.9,"ID6572",24,20,15,34,36,39
"6573",30.83275,-1.346923,24.1,28.2,"ID6573",28,24,18,27,28,31
"6574",30.087105,-1.880909,24.1,28.9,"ID6574",28,24,18,27,29,32
"6575",30.336211,-1.427496,12.3,34.9,"ID6575",15,12,9,33,35,38
"6576",30.23652,-1.48388,16.2,32.5,"ID6576",19,16,12,30,33,35
"6577",30.377488,-1.162453,16.2,32.9,"ID6577",19,16,12,31,33,36
"6578",30.461429,-1.321457,16.2,32.5,"ID6578",19,16,12,30,33,35
"6579",30.393447,-1.154957,16.2,32.9,"ID6579",19,16,12,31,33,36
"6580",30.158501,-1.391752,16.2,34.8,"ID6580",19,16,12,33,35,37
"6581",30.691875,-2.298848,20,22.2,"ID6581",23,20,15,21,22,25
"6582",30.640695,-1.550508,20,22.9,"ID6582",23,20,15,21,23,26
"6583",30.744681,-2.172219,20,22.9,"ID6583",23,20,15,21,23,26
"6584",30.314256,-1.763094,20,24.8,"ID6584",23,20,15,23,25,27
"6585",30.620136,-2.678386,20,29.2,"ID6585",23,20,15,28,29,32
"6586",30.56137,-2.392892,20.3,22.9,"ID6586",24,20,15,21,23,26
"6587",30.661352,-2.15825,20.3,22.9,"ID6587",24,20,15,21,23,26
"6588",30.372628,-1.666488,24.1,24.8,"ID6588",28,24,18,23,25,27
"6589",30.410823,-1.211019,24.1,31.9,"ID6589",28,24,18,30,32,35
"6590",30.238351,-1.887878,24.4,23.9,"ID6590",29,24,18,22,24,27
"6591",30.051975,-1.234954,24.4,33.5,"ID6591",29,24,18,31,34,36
"6592",30.819948,-2.593451,28.3,27.2,"ID6592",33,28,21,26,27,30
"6593",30.131759,-1.583796,28.3,21.9,"ID6593",33,28,21,20,22,25
"6594",30.262183,-1.163936,32.1,28.8,"ID6594",37,32,24,27,29,31
"6595",30.75636,-1.981661,12.1,34.9,"ID6595",14,12,9,33,35,38
"6596",30.072558,-1.932312,16.2,30.9,"ID6596",19,16,12,29,31,34
"6597",30.656047,-2.050628,20,22.9,"ID6597",23,20,15,21,23,26
"6598",30.161446,-2.83081,20,34.9,"ID6598",23,20,15,33,35,38
"6599",30.073291,-1.395248,20.3,24.8,"ID6599",24,20,15,23,25,27
"6600",30.051759,-2.514567,20.3,35.5,"ID6600",24,20,15,33,36,38
"6601",30.154778,-1.493101,24.1,22.9,"ID6601",28,24,18,21,23,26
"6602",30.563248,-1.872831,24.1,26.8,"ID6602",28,24,18,25,27,29
"6603",30.20465,-1.661598,24.4,22.9,"ID6603",29,24,18,21,23,26
"6604",30.212336,-1.654924,24.4,23.2,"ID6604",29,24,18,22,23,26
"6605",30.5717,-2.051469,24.4,26.2,"ID6605",29,24,18,25,26,29
"6606",30.069989,-1.42518,28.3,21.9,"ID6606",33,28,21,20,22,25
"6607",30.014188,-1.5155,28.3,22.9,"ID6607",33,28,21,21,23,26
"6608",30.128091,-1.64013,28.3,22.9,"ID6608",33,28,21,21,23,26
"6609",30.169748,-1.638287,28.3,22.8,"ID6609",33,28,21,21,23,25
"6610",30.119039,-1.579526,28.3,23.8,"ID6610",33,28,21,22,24,26
"6611",30.057831,-1.423866,32.4,21.2,"ID6611",38,32,24,20,21,24
"6612",30.330499,-1.404692,12.1,35.8,"ID6612",14,12,9,34,36,38
"6613",30.428244,-1.285322,16.2,33.8,"ID6613",19,16,12,32,34,36
"6614",30.388821,-1.270195,16.2,32.8,"ID6614",19,16,12,31,33,35
"6615",30.68897,-1.584112,20,23.2,"ID6615",23,20,15,22,23,26
"6616",30.260348,-2.069858,20,25.9,"ID6616",23,20,15,24,26,29
"6617",30.047579,-2.394836,20,36.5,"ID6617",23,20,15,34,37,39
"6618",30.057805,-1.570709,20.3,26.9,"ID6618",24,20,15,25,27,30
"6619",30.674946,-2.288275,20.3,21.8,"ID6619",24,20,15,20,22,24
"6620",30.060951,-1.612566,24.1,24.9,"ID6620",28,24,18,23,25,28
"6621",30.057281,-1.683979,24.1,23.2,"ID6621",28,24,18,22,23,26
"6622",30.547399,-2.149721,24.1,25.8,"ID6622",28,24,18,24,26,28
"6623",30.528961,-2.198672,24.1,26.9,"ID6623",28,24,18,25,27,30
"6624",30.046081,-1.05465,24.1,31.2,"ID6624",28,24,18,30,31,34
"6625",30.562984,-2.678787,24.1,27.9,"ID6625",28,24,18,26,28,31
"6626",30.229164,-1.661798,28.3,22.9,"ID6626",33,28,21,21,23,26
"6627",30.116248,-1.664628,28.3,22.9,"ID6627",33,28,21,21,23,26
"6628",30.56578,-2.152668,28.3,25.2,"ID6628",33,28,21,24,25,28
"6629",30.194504,-1.123858,28.3,31.8,"ID6629",33,28,21,30,32,34
"6630",30.113054,-1.589135,28.3,23.8,"ID6630",33,28,21,22,24,26
"6631",30.171709,-1.136054,36.2,29.9,"ID6631",42,36,27,28,30,33
"6632",30.401062,-1.265747,15.9,32.2,"ID6632",18,16,12,31,32,35
"6633",30.648259,-2.342256,16.2,20.9,"ID6633",19,16,12,19,21,24
"6634",30.37813,-1.550858,16.2,32.5,"ID6634",19,16,12,30,33,35
"6635",30.580348,-1.883335,20,26.2,"ID6635",23,20,15,25,26,29
"6636",30.639719,-2.128764,20,22.9,"ID6636",23,20,15,21,23,26
"6637",30.306351,-2.022227,20,25.8,"ID6637",23,20,15,24,26,28
"6638",30.100213,-1.939325,20,26.2,"ID6638",23,20,15,25,26,29
"6639",30.624344,-2.266945,20.3,23.8,"ID6639",24,20,15,22,24,26
"6640",30.621818,-2.080472,20.3,27.2,"ID6640",24,20,15,26,27,30
"6641",30.671335,-1.558468,24.1,22.3,"ID6641",28,24,18,20,23,24
"6642",30.602215,-2.041697,24.1,26.9,"ID6642",28,24,18,25,27,30
"6643",30.345876,-1.916219,24.1,25.5,"ID6643",28,24,18,23,26,28
"6644",30.519978,-1.717869,24.4,26.9,"ID6644",29,24,18,25,27,30
"6645",30.594437,-2.263186,24.4,26.2,"ID6645",29,24,18,25,26,29
"6646",30.479066,-2.016142,52.4,27.9,"ID6646",61,52,39,26,28,31
"6647",30.831677,-2.246493,12.1,26.9,"ID6647",14,12,9,25,27,30
"6648",30.345061,-1.312627,15.9,31.8,"ID6648",18,16,12,30,32,34
"6649",30.797244,-1.956379,16.2,32.9,"ID6649",19,16,12,31,33,36
"6650",30.61718,-2.179683,20.3,26.9,"ID6650",24,20,15,25,27,30
"6651",30.430445,-1.228782,20.3,26.9,"ID6651",24,20,15,25,27,30
"6652",30.058532,-1.904858,20.3,28.5,"ID6652",24,20,15,26,29,31
"6653",30.163101,-1.68842,24.1,23.9,"ID6653",28,24,18,22,24,27
"6654",30.876588,-2.08672,24.1,26.9,"ID6654",28,24,18,25,27,30
"6655",30.101535,-1.703964,24.4,23.9,"ID6655",29,24,18,22,24,27
"6656",30.012023,-1.273148,24.4,30.9,"ID6656",29,24,18,29,31,34
"6657",30.056639,-1.770323,24.4,22.9,"ID6657",29,24,18,21,23,26
"6658",30.311885,-1.395076,12.3,35.8,"ID6658",15,12,9,34,36,38
"6659",30.654247,-1.640331,16.2,23.9,"ID6659",19,16,12,22,24,27
"6660",30.397466,-1.146298,16.2,32.9,"ID6660",19,16,12,31,33,36
"6661",30.740789,-1.836559,16.2,25.8,"ID6661",19,16,12,24,26,28
"6662",30.559254,-1.959411,20,25.8,"ID6662",23,20,15,24,26,28
"6663",30.676969,-1.763621,20,21.8,"ID6663",23,20,15,20,22,24
"6664",30.28576,-1.639423,20,23.9,"ID6664",23,20,15,22,24,27
"6665",30.322678,-1.109917,24.1,35.8,"ID6665",28,24,18,34,36,38
"6666",30.705543,-1.809129,28,22.8,"ID6666",32,28,21,21,23,25
"6667",30.17926,-1.560546,28.3,22.9,"ID6667",33,28,21,21,23,26
"6668",30.576112,-1.256216,52.4,28.8,"ID6668",61,52,39,27,29,31
"6669",30.38491,-1.285812,16.2,32.8,"ID6669",19,16,12,31,33,35
"6670",30.635901,-1.603556,20.3,23.9,"ID6670",24,20,15,22,24,27
"6671",30.511438,-1.387739,20.3,32.9,"ID6671",24,20,15,31,33,36
"6672",30.020592,-1.811919,24.1,24.9,"ID6672",28,24,18,23,25,28
"6673",30.177275,-1.489459,24.1,22.9,"ID6673",28,24,18,21,23,26
"6674",30.003548,-1.167955,24.1,37.5,"ID6674",28,24,18,35,38,40
"6675",30.068194,-1.797937,24.1,23.9,"ID6675",28,24,18,22,24,27
"6676",30.246646,-1.662243,24.1,23.9,"ID6676",28,24,18,22,24,27
"6677",30.145325,-1.650978,28.3,22.2,"ID6677",33,28,21,21,22,25
"6678",30.323815,-2.054823,20,25.8,"ID6678",23,20,15,24,26,28
"6679",30.152111,-1.837408,20.3,24.8,"ID6679",24,20,15,23,25,27
"6680",30.475814,-2.318555,20.3,26.5,"ID6680",24,20,15,24,27,29
"6681",30.181582,-1.542386,24.1,23.9,"ID6681",28,24,18,22,24,27
"6682",30.279821,-1.886468,24.1,25.5,"ID6682",28,24,18,23,26,28
"6683",30.292426,-1.897229,24.4,25.8,"ID6683",29,24,18,24,26,28
"6684",30.49294,-2.364056,28.3,25.8,"ID6684",33,28,21,24,26,28
"6685",30.147819,-1.956132,40.3,28.9,"ID6685",47,40,30,27,29,32
"6686",30.722579,-2.015383,15.9,35.8,"ID6686",18,16,12,34,36,38
"6687",30.508172,-1.753092,16.2,32.8,"ID6687",19,16,12,31,33,35
"6688",30.317065,-1.622252,16.2,30.8,"ID6688",19,16,12,29,31,33
"6689",30.721645,-1.781646,20,23.8,"ID6689",23,20,15,22,24,26
"6690",30.088121,-1.839566,20.3,26.9,"ID6690",24,20,15,25,27,30
"6691",30.171167,-1.892197,20.3,24.8,"ID6691",24,20,15,23,25,27
"6692",30.291644,-2.049428,20.3,26.2,"ID6692",24,20,15,25,26,29
"6693",30.526298,-1.639662,20.3,26.2,"ID6693",24,20,15,25,26,29
"6694",30.562094,-1.717909,24.1,26.9,"ID6694",28,24,18,25,27,30
"6695",30.330359,-2.003616,24.1,23.9,"ID6695",28,24,18,22,24,27
"6696",30.593577,-1.580407,24.1,27.8,"ID6696",28,24,18,26,28,30
"6697",30.245551,-1.710978,24.4,22.8,"ID6697",29,24,18,21,23,25
"6698",30.602472,-1.479523,28.3,24.9,"ID6698",33,28,21,23,25,28
"6699",30.513294,-1.528256,28.3,25.8,"ID6699",33,28,21,24,26,28
"6700",30.445475,-1.329269,16.2,31.8,"ID6700",19,16,12,30,32,34
"6701",30.218678,-2.140211,16.2,34.9,"ID6701",19,16,12,33,35,38
"6702",30.251715,-2.237629,16.2,33.9,"ID6702",19,16,12,32,34,37
"6703",30.698006,-1.993366,20,29.5,"ID6703",23,20,15,27,30,32
"6704",30.663766,-1.671349,20.3,23.9,"ID6704",24,20,15,22,24,27
"6705",30.327821,-1.713637,20.3,24.5,"ID6705",24,20,15,22,25,27
"6706",30.326302,-1.637868,20.3,24.8,"ID6706",24,20,15,23,25,27
"6707",30.111089,-1.931488,20.3,26.2,"ID6707",24,20,15,25,26,29
"6708",30.262621,-1.625223,20.3,25.5,"ID6708",24,20,15,23,26,28
"6709",30.285253,-2.556029,24.1,31.9,"ID6709",28,24,18,30,32,35
"6710",30.640281,-1.808338,24.1,37.8,"ID6710",28,24,18,36,38,40
"6711",30.189562,-1.556002,24.4,22.9,"ID6711",29,24,18,21,23,26
"6712",30.459098,-2.331408,24.4,25.9,"ID6712",29,24,18,24,26,29
"6713",30.067886,-1.676768,28.3,21.9,"ID6713",33,28,21,20,22,25
"6714",30.113709,-1.428712,28.3,22.8,"ID6714",33,28,21,21,23,25
"6715",30.155688,-2.130549,28.3,34.9,"ID6715",33,28,21,33,35,38
"6716",30.72514,-2.026486,32.4,38.9,"ID6716",38,32,24,37,39,42
"6717",30.765278,-1.760151,16.2,25.9,"ID6717",19,16,12,24,26,29
"6718",30.138936,-2.314516,16.2,33.5,"ID6718",19,16,12,31,34,36
"6719",30.706439,-1.886342,20.3,26.8,"ID6719",24,20,15,25,27,29
"6720",30.500173,-2.389231,24.1,26.8,"ID6720",28,24,18,25,27,29
"6721",30.662692,-1.825536,24.1,27.2,"ID6721",28,24,18,26,27,30
"6722",30.357104,-2.043536,24.4,23.9,"ID6722",29,24,18,22,24,27
"6723",30.173883,-1.574643,28.3,22.9,"ID6723",33,28,21,21,23,26
"6724",30.298073,-2.082366,20.3,26.2,"ID6724",24,20,15,25,26,29
"6725",30.069099,-2.040915,20.3,33.9,"ID6725",24,20,15,32,34,37
"6726",30.601507,-1.886397,20.3,27.2,"ID6726",24,20,15,26,27,30
"6727",30.287573,-2.640427,24.1,30.9,"ID6727",28,24,18,29,31,34
"6728",30.298406,-2.521617,24.1,30.9,"ID6728",28,24,18,29,31,34
"6729",30.274996,-2.538515,24.1,31.9,"ID6729",28,24,18,30,32,35
